Filename,AoA,CST Coeff 1,CST Coeff 2,CST Coeff 3,CST Coeff 4,CST Coeff 5,CST Coeff 6,CST Coeff 7,CST Coeff 8,Cl,Cd,L_over_D,t_max,camber_max,dat_path,Quality,cluster_id
GOE 613 AIRFOIL,4,-0.073205167,0.010157797,-0.039909972,-0.0046750744,0.21877305,0.26471657,0.21698114,0.27990241,0.79356712,0.020981385,37.822437365312155,0.10303959002676374,0.04162903233255164,..\airfoil_opt\data\processed\GOE 613 AIRFOIL.dat,优秀,1
GOE 615 AIRFOIL,4,-0.11272344,0.0030151979,-0.0043877557,0.0066708562,0.30353184,0.34617516,0.29610653,0.30194391,0.89377456,0.024516265,36.45639170566969,0.13801299703971245,0.05615827506498948,..\airfoil_opt\data\processed\GOE 615 AIRFOIL.dat,优秀,3
GOE 619 AIRFOIL,4,-0.17432863,-0.021471875,-0.014490987,0.0058647204,0.26006633,0.32498163,0.258096,0.29387744,0.82773762,0.0232282979999999,35.63488035154377,0.13961341880347533,0.04559368656427225,..\airfoil_opt\data\processed\GOE 619 AIRFOIL.dat,优秀,2
ui1720,4,-0.14783078,0.0258803,-0.0067214453,0.095191493,0.3165337,0.36126095,0.0217079,0.30236539,0.90421365,0.023559342,38.38025909212575,0.1327980371026016,0.04642745417801071,..\airfoil_opt\data\processed\ui1720.dat,优秀,2
UNIVERSITY OF ILLINOIS UI1720 AIRF,4,-0.14783078,0.0258803,-0.0067214453,0.095191493,0.3165337,0.36126095,0.0217079,0.30236539,0.89919543,0.023775547,37.820178437955605,0.1327980371026016,0.04642745417801071,..\airfoil_opt\data\processed\UNIVERSITY OF ILLINOIS UI1720 AIRF.dat,优秀,2
usa31,4,-0.12613707,0.095182365,0.18377361,-0.051274101,0.3503377,0.43984656,0.39936337,0.50282446,1.0660281,0.0290186479999999,36.73596716153019,0.14464229658256425,0.09083699088483627,..\airfoil_opt\data\processed\usa31.dat,优秀,3
usa35,4,-0.18856904,0.0049639215,-0.061967505,-0.0047543039,0.36933349,0.45803739,0.32861808,0.40021744,0.90117851,0.02743709,32.845265660461806,0.18318487871046865,0.06483793224037149,..\airfoil_opt\data\processed\usa35.dat,优秀,2
nlf1015,4,-0.11156446,-0.048898049,-0.18629407,0.22189861,0.19670915,0.32189817,0.36478542,0.4217538,0.95536337,0.0274478329999999,34.806513505091765,0.15113579823754214,0.04660207007313223,..\airfoil_opt\data\processed\nlf1015.dat,优秀,2
nlf416,4,-0.14414285,-0.12448138,-0.24921595,0.20115158,0.22830984,0.35372405,0.15527668,0.2992006,0.82199255,0.0230342329999999,35.68569224770817,0.1604434333854226,0.024101559779072516,..\airfoil_opt\data\processed\nlf416.dat,优秀,2
NLR722343 AIRFOIL nl722343il,4,-0.080935081,-0.049727292,-0.17071762,0.062134143,0.1718982,0.10078443,0.1749934,0.17809101,0.63242624,0.01870818,33.80479768742871,0.08616829047362756,0.012261898857597126,..\airfoil_opt\data\processed\NLR722343 AIRFOIL nl722343il.dat,优秀,1
b707d,4,-0.040802103,-0.048091923,-0.12249784,-0.013114009,0.14016489,0.17664817,0.19391624,0.13828819,0.61464176,0.018238577,33.70009403694159,0.08993252917728736,0.020649328020977076,..\airfoil_opt\data\processed\b707d.dat,优秀,1
BOEING 103 AIRFOIL,4,-0.11408069,-0.047892895,-0.072996458,-0.031881469,0.25744012,0.25597138,0.25885476,0.27442637,0.73643803,0.021703012,33.93252650830216,0.12745854443513294,0.036046451228573126,..\airfoil_opt\data\processed\BOEING 103 AIRFOIL.dat,优秀,2
s1020,4,-0.11234388,-0.085347326,-0.050575235,0.12389518,0.21540934,0.37395044,0.30706706,0.41382091,0.93884732,0.026081677,35.996432284626486,0.15068785553008363,0.05030940474559041,..\airfoil_opt\data\processed\s1020.dat,优秀,2
s102b,4,-0.10575281,-0.14402195,-0.24604124,0.12573268,0.21941721,0.2094268,0.31021879,0.21974531,0.72767053,0.021861514,33.28545909491905,0.14788834095827466,0.02038604831595802,..\airfoil_opt\data\processed\s102b.dat,优秀,2
s102s,4,-0.10575416,-0.14400388,-0.24605745,0.12574037,0.22106044,0.20476252,0.31918691,0.20732514,0.72658074,0.021850214,33.25279743255604,0.147916534675541,0.020276039418975846,..\airfoil_opt\data\processed\s102s.dat,优秀,2
s1210,4,-0.10802851,0.036757814,0.11462739,0.39482621,0.2518546,0.40242191,0.19009438,0.4724712,1.3683232,0.036960952,37.020778036236734,0.11967325048083507,0.07171217600850267,..\airfoil_opt\data\processed\s1210.dat,优秀,3
s1223,4,-0.11801268,0.1584082,0.10015599,0.49751933,0.29701703,0.47534436,0.13005383,0.6441467,1.5450152,0.03571368,43.261159309261885,0.12103260133847742,0.08667007977740189,..\airfoil_opt\data\processed\s1223.dat,优秀,3
s2046,4,-0.10231631,-0.043029021,-0.051314779,0.12239086,0.16596078,0.17329071,0.19208251,0.17256868,0.78040156,0.019803517,39.40722044473212,0.09016086698590771,0.02601791008156381,..\airfoil_opt\data\processed\s2046.dat,优秀,1
s2048,4,-0.084549656,-0.052889168,-0.089552989,0.051314272,0.14498792,0.15459083,0.17816409,0.18865877,0.67992463,0.01896008,35.86085238036971,0.08653343508826017,0.019301616834597708,..\airfoil_opt\data\processed\s2048.dat,优秀,1
s2055,4,-0.084452636,-0.03176176,-0.097468069,-0.018981333,0.13816296,0.14174472,0.16539281,0.16066612,0.59638491,0.0181845689999999,32.796208147688475,0.08022215295206145,0.016648351398316802,..\airfoil_opt\data\processed\s2055.dat,优秀,1
s3016,4,-0.09692374,-0.064697645,-0.047410078,-0.042384999,0.17666647,0.16970436,0.20534567,0.092804681,0.60240626,0.0184259869999999,32.69329670101272,0.09533137662458094,0.021120358195381893,..\airfoil_opt\data\processed\s3016.dat,优秀,1
s3021,4,-0.085293069,-0.027935118,-0.035154028,-0.020148738,0.17047169,0.23499071,0.17204811,0.1591314,0.68515263,0.018983967,36.091119943476514,0.09496666403531276,0.029702656973893272,..\airfoil_opt\data\processed\s3021.dat,优秀,1
s3024,4,-0.08471242,-0.017991106,-0.026712971,0.0011256006,0.18951795,0.21598883,0.26344968,0.16820777,0.75205996,0.019986306,37.62876241362461,0.09854434189383089,0.0356410850730515,..\airfoil_opt\data\processed\s3024.dat,优秀,1
s3025,4,-0.076960146,-0.0078418506,-0.01889809,0.019247373,0.17788198,0.25006023,0.18974127,0.19938991,0.77016856,0.019767472,38.96140892472239,0.09410685195853621,0.035982196027565506,..\airfoil_opt\data\processed\s3025.dat,优秀,1
s4022,4,-0.084537754,-0.031273062,-0.068065931,0.21266428,0.1788602,0.28836616,0.23503448,0.36244333,0.9913704,0.023449643,42.27656685434401,0.11277789833333333,0.04311282862251653,..\airfoil_opt\data\processed\s4022.dat,优秀,1
GOE 303 FRIEDRICHSHAFEN G03 AIRFO,4,-0.072386146,0.092601892,0.014849838,0.03484666,0.23969331,0.32241576,0.23488602,0.33248695,0.93445842,0.022901627,40.80314555817366,0.09922589344056056,0.05904722849101563,..\airfoil_opt\data\processed\GOE 303 FRIEDRICHSHAFEN G03 AIRFO.dat,优秀,3
GOE 304 FRIEDRICHSHAFEN G02 AIRFO,4,-0.071486735,0.128551,0.04259405,0.052858387,0.24888163,0.29658433,0.27577523,0.29271368,0.97985323,0.023165875,42.297268287945094,0.09101643109318282,0.06371487972177585,..\airfoil_opt\data\processed\GOE 304 FRIEDRICHSHAFEN G02 AIRFO.dat,优秀,3
GOE 308 MVA H.40 AIRFOIL,4,-0.080987489,0.14222309,-0.039816249,-0.052093375,0.19756236,0.29906134,0.15979265,0.26625104,0.77768907,0.020264917,38.376129051009684,0.081283527604943,0.05108395239373166,..\airfoil_opt\data\processed\GOE 308 MVA H.40 AIRFOIL.dat,优秀,1
GOE 309 MVA H.41 AIRFOIL,4,-0.072407848,0.11885741,-0.081108408,-0.076710464,0.19626984,0.28809892,0.17192869,0.21474807,0.71646898,0.019725752,36.32150399133073,0.08540468923463833,0.0467611506158357,..\airfoil_opt\data\processed\GOE 309 MVA H.41 AIRFOIL.dat,优秀,1
GOE 310 MVA H.42 AIRFOIL,4,-0.10059039,0.10276451,0.015097133,-0.092549439,0.170795,0.27727377,0.19462674,0.23127186,0.73721327,0.019832516,37.17194883392506,0.08193392778882007,0.047245137787884375,..\airfoil_opt\data\processed\GOE 310 MVA H.42 AIRFOIL.dat,优秀,1
GOE 311 MVA H.43 AIRFOIL,4,-0.097390144,0.18200779,-0.0029472872,-0.046982598,0.1988847,0.34147403,0.20543366,0.24516704,0.83953338,0.021280222,39.45134500946465,0.0848107566443078,0.06102548805269714,..\airfoil_opt\data\processed\GOE 311 MVA H.43 AIRFOIL.dat,优秀,1
GOE 314 HANSABRANDENBURG AIRFOIL,4,-0.059047762,0.094690958,-0.021418184,0.0019543846,0.20949276,0.27876427,0.13997536,0.22027705,0.8039753000000001,0.020005055,40.18860732949747,0.08141037336873089,0.04717778920188137,..\airfoil_opt\data\processed\GOE 314 HANSABRANDENBURG AIRFOIL.dat,优秀,1
GOE 315 HANSABRANDENBURG III5 A,4,-0.039099614,0.043702925,-0.023645402,0.0044729287,0.18861707,0.27070487,0.13419788,0.17173471,0.76181475,0.019260917,39.55236139587747,0.08162528070287765,0.0414377894809755,..\airfoil_opt\data\processed\GOE 315 HANSABRANDENBURG III5 A.dat,优秀,1
GOE 316 HANSABRANDENBURG IV5 AI,4,-0.042089307,0.025501997,-0.020860511,-0.020153918,0.19951106,0.31400038,0.11828423,0.1971302,0.75963772,0.019779523,38.40525982350535,0.09301695372674589,0.04354666426704886,..\airfoil_opt\data\processed\GOE 316 HANSABRANDENBURG IV5 AI.dat,优秀,1
GOE 318 HANSABRANDENBURG VI5 AI,4,-0.067869658,0.051638255,-0.027711071,-0.020813162,0.19287504,0.31613596,0.14614162,0.12038469,0.73565912,0.02088077,35.231417232218924,0.0933717980803475,0.04436627352796723,..\airfoil_opt\data\processed\GOE 318 HANSABRANDENBURG VI5 AI.dat,优秀,1
GOE 319 HANSABRANDENBURG II AIRF,4,-0.077281064,0.11867943,-0.054362103,0.035667197,0.292602,0.29613638,0.26093628,0.22257978,0.90463812,0.022896651,39.50962610208803,0.10431936009181077,0.05843386133296753,..\airfoil_opt\data\processed\GOE 319 HANSABRANDENBURG II AIRF.dat,优秀,3
GOE 321 HANSABRANDENBURG III1 A,4,-0.078885099,0.066399225,-0.071811329,0.00092179239,0.25264689,0.3508987,0.19914833,0.22250524,0.83253562,0.0220853,37.69636907807456,0.1137018528641951,0.052664940698997485,..\airfoil_opt\data\processed\GOE 321 HANSABRANDENBURG III1 A.dat,优秀,1
GOE 363 AIRFOIL,4,-0.091476768,0.083577976,-0.010505887,0.048087766,0.30270374,0.28584895,0.2713215,0.28585096,0.9392371,0.0235174189999999,39.93793281482139,0.110796889259664,0.0574766549387827,..\airfoil_opt\data\processed\GOE 363 AIRFOIL.dat,优秀,3
GOE 364 AIRFOIL,4,-0.045224557,0.10478915,-0.0074600751,0.058707346,0.30372308,0.3343063,0.27220631,0.28088319,0.99089361,0.024156817,41.01921250634965,0.10766972174603774,0.06607278857787326,..\airfoil_opt\data\processed\GOE 364 AIRFOIL.dat,优秀,3
goe309,4,-0.072407848,0.11885741,-0.081108408,-0.076710464,0.19626984,0.28809892,0.17192869,0.21474807,0.71646898,0.019725752,36.32150399133073,0.08540468923463833,0.0467611506158357,..\airfoil_opt\data\processed\goe309.dat,优秀,1
goe310,4,-0.10024352,0.10104317,0.018839714,-0.095038222,0.17078834,0.27729723,0.19455956,0.23137716,0.73648774,0.019831312,37.13762054673941,0.08196253836108133,0.04728395141125224,..\airfoil_opt\data\processed\goe310.dat,优秀,1
goe311,4,-0.097390144,0.18200779,-0.0029472872,-0.046982598,0.1988847,0.34147403,0.20543366,0.24516704,0.83953338,0.021280222,39.45134500946465,0.0848107566443078,0.06102548805269714,..\airfoil_opt\data\processed\goe311.dat,优秀,1
goe314,4,-0.059047762,0.094690958,-0.021418184,0.0019543846,0.20949276,0.27876427,0.13997536,0.22027705,0.8039753000000001,0.020005055,40.18860732949747,0.08141037336873089,0.04717778920188137,..\airfoil_opt\data\processed\goe314.dat,优秀,1
goe315,4,-0.039099614,0.043702925,-0.023645402,0.0044729287,0.18861707,0.27070487,0.13419788,0.17173471,0.76181475,0.019260917,39.55236139587747,0.08162528070287765,0.0414377894809755,..\airfoil_opt\data\processed\goe315.dat,优秀,1
goe316,4,-0.042089307,0.025501997,-0.020860511,-0.020153918,0.19951106,0.31400038,0.11828423,0.1971302,0.75963772,0.019779523,38.40525982350535,0.09301695372674589,0.04354666426704886,..\airfoil_opt\data\processed\goe316.dat,优秀,1
goe318,4,-0.067869658,0.051638255,-0.027711071,-0.020813162,0.19287504,0.31613596,0.14614162,0.12038469,0.73755351,0.019599466,37.631306383551475,0.0933717980803475,0.04436627352796723,..\airfoil_opt\data\processed\goe318.dat,优秀,1
goe319,4,-0.077281064,0.11867943,-0.054362103,0.035667197,0.292602,0.29613638,0.26093628,0.22257978,0.90582381,0.022707126,39.89160979685408,0.10431936009181077,0.05843386133296753,..\airfoil_opt\data\processed\goe319.dat,优秀,3
goe320,4,-0.10358307,0.10640504,-0.058725959,0.014137329,0.32416895,0.35548675,0.29967583,0.27774523,0.9220431,0.0248163829999999,37.154612741107506,0.12759400977743543,0.06452285913628251,..\airfoil_opt\data\processed\goe320.dat,优秀,3
goe321,4,-0.078885099,0.066399225,-0.071811329,0.00092179239,0.25264689,0.3508987,0.19914833,0.22250524,0.83368752,0.022212135,37.53297555592923,0.1137018528641951,0.052664940698997485,..\airfoil_opt\data\processed\goe321.dat,优秀,1
goe322,4,-0.091422727,0.064252967,-0.054084874,-0.0071856546,0.27651849,0.42810263,0.21588747,0.28271896,0.89722015,0.024779026,36.20885461761088,0.13255984055040554,0.06155112497933401,..\airfoil_opt\data\processed\goe322.dat,优秀,3
goe332,4,-0.099298819,0.095454149,-0.022722493,0.059644556,0.23724734,0.40627988,0.23305036,0.39386837,0.98033811,0.024346252,40.26648988928563,0.11881854022027223,0.0638539224133011,..\airfoil_opt\data\processed\goe332.dat,优秀,3
goe358,4,-0.11436941,-0.0334734,0.20474357,0.10235108,0.20018546,0.32270941,0.17899923,0.34812649,1.0218305,0.0256116029999999,39.89717082527025,0.10683024427591367,0.05648323078836479,..\airfoil_opt\data\processed\goe358.dat,优秀,3
fx61140,4,-0.097688672,-0.10035789,-0.24661503,0.24555442,0.18275589,0.34192816,0.12801966,0.30080966,0.8605520000000001,0.022265275,38.64996053271294,0.14049208685291925,0.024560285595144553,..\airfoil_opt\data\processed\fx61140.dat,优秀,2
fx61147,4,-0.091919206,-0.10022156,-0.21166392,0.2266912,0.21055904,0.3643835,0.16999886,0.34464759,0.90956426,0.0235190999999999,38.67342968055767,0.14831484123472258,0.03165755395577424,..\airfoil_opt\data\processed\fx61147.dat,优秀,2
fx61163,4,-0.10679189,-0.14549648,-0.26127356,0.1944625,0.20338047,0.36852964,0.20057066,0.26751737,0.81572323,0.02300954,35.45152271622988,0.1640723939226942,0.02539833799782746,..\airfoil_opt\data\processed\fx61163.dat,优秀,2
fx61168,4,-0.10432651,-0.14412333,-0.24890148,0.20988248,0.21717468,0.38582768,0.21537455,0.31474297,0.86505967,0.0240753789999999,35.931300188462394,0.16873516362276164,0.029421715540807764,..\airfoil_opt\data\processed\fx61168.dat,优秀,2
fx61184,4,-0.1199941,-0.19824444,-0.2302317,0.19670584,0.23429695,0.34871484,0.33981196,0.25252246,0.84705489,0.0252007289999999,33.61231692940325,0.18404935522356625,0.03021263614662656,..\airfoil_opt\data\processed\fx61184.dat,优秀,2
fx63100,4,-0.069914337,-0.026287193,-0.010540032,0.23792297,0.19902952,0.24108821,0.24486815,0.25134686,1.0179548,0.022559389,45.12333201932021,0.09925740464817011,0.04354050698813966,..\airfoil_opt\data\processed\fx63100.dat,优秀,1
fx63110,4,-0.083655969,-0.042132319,-0.022286773,0.23540102,0.21351939,0.25529736,0.25849892,0.25238593,1.0166902,0.023028864,44.14851726945802,0.10993176158542982,0.04354525595760681,..\airfoil_opt\data\processed\fx63110.dat,优秀,1
fx63120,4,-0.085805834,-0.028700276,-0.012210858,0.2832097,0.23883526,0.28993316,0.29353788,0.30167613,1.1202021999999998,0.025193757,44.46348355269124,0.11896848447569584,0.052376382247584015,..\airfoil_opt\data\processed\fx63120.dat,优秀,3
fx63137,4,-0.092026423,-0.043757348,-0.015123462,0.33091301,0.26916922,0.33875742,0.32073899,0.36354298,1.2037643999999998,0.027974113,43.03136975245649,0.13688275702302782,0.05927523585466484,..\airfoil_opt\data\processed\fx63137.dat,优秀,3
fx63158,4,-0.089401076,-0.08724429,-0.2474609,0.2831072,0.22591751,0.40096688,0.19908789,0.34271831,0.97871168,0.025181232,38.86671152547262,0.1586137959737281,0.037041426446748314,..\airfoil_opt\data\processed\fx63158.dat,优秀,2
fx74080,4,-0.041478722,0.049155033,-0.051354719,0.10098186,0.10921092,0.22345295,0.29103765,0.23635816,0.87435979,0.020793608,42.04945048497596,0.08228554124664025,0.043106648207569376,..\airfoil_opt\data\processed\fx74080.dat,优秀,1
fx74130wp2,4,-0.078272235,-0.012316869,-0.18486849,0.066212119,0.1668274,0.25252227,0.4115811,0.17802239,0.80458745,0.022230489,36.192971283717604,0.1323120199467259,0.038916099499726416,..\airfoil_opt\data\processed\fx74130wp2.dat,优秀,2
fx74130wp2mod,4,-0.078327429,-0.012088277,-0.18540162,0.066974253,0.16448677,0.26589478,0.37618357,0.19874265,0.78857667,0.022098653,35.6843772333092,0.13064040252840844,0.038086942884468844,..\airfoil_opt\data\processed\fx74130wp2mod.dat,优秀,2
fx75141,4,-0.13677318,-0.068977496,-0.18235818,0.17849694,0.19553413,0.27092487,0.33193761,0.23043531,0.86703063,0.023060337,37.59835036235594,0.14126371467937637,0.03372993902031772,..\airfoil_opt\data\processed\fx75141.dat,优秀,2
clarkysm,4,-0.12536558,-0.021276347,-0.059473149,-0.033263137,0.20788215,0.2758877,0.22515056,0.26500144,0.72935369,0.020924484,34.856471968436594,0.1177868785479096,0.03612393199987442,..\airfoil_opt\data\processed\clarkysm.dat,优秀,1
CLARK Z AIRFOIL,4,-0.12368511,0.010863822,-0.0659398,-0.010918572,0.23146428,0.28049255,0.24205462,0.2735656,0.77679476,0.021570826,36.011359045777844,0.11756745271215341,0.04112470911499141,..\airfoil_opt\data\processed\CLARK Z AIRFOIL.dat,优秀,2
clarkz,4,-0.12368511,0.010863822,-0.0659398,-0.010918572,0.23146428,0.28049255,0.24205462,0.2735656,0.77679476,0.021570826,36.011359045777844,0.11756745271215341,0.04112470911499141,..\airfoil_opt\data\processed\clarkz.dat,优秀,2
cr1,4,-0.17545426,0.068224544,-0.062233716,-0.031865861,0.23793607,0.29903942,0.29316881,0.25511275,0.78465671,0.0224409979999999,34.96532150664616,0.12245873244229669,0.04801275562911898,..\airfoil_opt\data\processed\cr1.dat,优秀,2
CURTISS CR1 AIRFOIL,4,-0.17537994,0.067853094,-0.061255448,-0.033510122,0.23794579,0.29898231,0.29331335,0.25500991,0.78249095,0.022549374,34.701227182626,0.12246184793363443,0.04802164575300027,..\airfoil_opt\data\processed\CURTISS CR1 AIRFOIL.dat,优秀,2
DAE31 AIRFOIL,4,-0.089223581,0.070961358,0.062722144,0.12140364,0.25130898,0.30402778,0.4109824,0.23359548,1.0297207,0.025624951,40.18429927924545,0.11059298348331924,0.06839088253369736,..\airfoil_opt\data\processed\DAE31 AIRFOIL.dat,优秀,3
DELFT DU84132V3 AIRFOIL MEASURED du84132vil,4,-0.1384554,-0.049451529,-0.19828894,0.14080864,0.21676575,0.27911145,0.24491421,0.2955396,0.82427608,0.022432431,36.74483964756205,0.13686379359344902,0.029937751857211415,..\airfoil_opt\data\processed\DELFT DU84132V3 AIRFOIL MEASURED du84132vil.dat,优秀,2
goe404,4,-0.16286506,0.072341146,-0.09875721,0.015833083,0.30492576,0.32828733,0.23944559,0.25755245,0.83862721,0.0233235379999999,35.95626058104922,0.13388540895829482,0.05039005435766519,..\airfoil_opt\data\processed\goe404.dat,优秀,2
goe405,4,-0.099369193,0.11913156,-0.019576327,0.068139317,0.22331542,0.38466993,0.2855002,0.35771516,0.98429492,0.0247557879999999,39.76019345455713,0.11253769149473417,0.06607604662053666,..\airfoil_opt\data\processed\goe405.dat,优秀,3
goe406,4,-0.077384023,0.053460894,-0.01919591,-0.062987112,0.23946282,0.39565091,0.20950105,0.35101393,0.8227844999999999,0.022899987,35.92947454511655,0.12041216913337838,0.05798524715047009,..\airfoil_opt\data\processed\goe406.dat,优秀,3
goe407,4,-0.071999066,0.067532319,-0.013676377,-0.053031566,0.21039974,0.31025998,0.17688703,0.30784596,0.78775172,0.0209311589999999,37.635360755704156,0.09576402266504581,0.0491375194553659,..\airfoil_opt\data\processed\goe407.dat,优秀,1
goe412,4,-0.1319755,0.011202605,-0.036226058,-0.021372165,0.22931913,0.34669921,0.30309713,0.3336127,0.82009753,0.023662661,34.65787427711532,0.1327290170153339,0.05182388752061529,..\airfoil_opt\data\processed\goe412.dat,优秀,2
goe415,4,-0.037684754,-0.021389746,0.0508775,-0.0084542607,0.20359551,0.2375748,0.12628598,0.1968819,0.75980795,0.019576718,38.811814625924534,0.08431903850755036,0.036893107208100066,..\airfoil_opt\data\processed\goe415.dat,优秀,1
goe430,4,-0.17979289,-0.03211581,0.0083294517,0.14790632,0.2241841,0.31759295,0.26857912,0.32302897,0.97034679,0.024311329,39.91335850047523,0.13403004231037854,0.048728280694795414,..\airfoil_opt\data\processed\goe430.dat,优秀,2
goe431,4,-0.1110111,0.0094580707,0.1927151,0.17652625,0.24778637,0.32782291,0.33168681,0.39121864,1.1617483,0.02738119,42.42870014049791,0.11584573508675869,0.0727585441638711,..\airfoil_opt\data\processed\goe431.dat,优秀,3
MH 112  Airfoil,4,-0.14845142,0.021584682,-0.019092341,0.21344489,0.32802279,0.41414517,0.41830902,0.41388628,1.1381181,0.031863635,35.718401243298196,0.16285719848526067,0.07352978480294313,..\airfoil_opt\data\processed\MH 112  Airfoil.dat,优秀,3
MH 113  14pt62,4,-0.12050275,0.019912005,-0.0058352128,0.20511426,0.29335235,0.39499103,0.36457267,0.40401691,1.1342925,0.029734171,38.14777617307709,0.14676256945257316,0.06893440860261482,..\airfoil_opt\data\processed\MH 113  14pt62.dat,优秀,3
